nanosEpoch,time,msuk,source,cbidPx,cbidSz,caskPx,caskSz,bidPx,bidSz,askPx,askSz,tradePx,tradeSz,channelId,seqNum,msgIdx
1565157927002554000,2019-08-07 06:05:27.002554,79889147,EUREX,79.098,96,79.108,92,79.098,96,79.108,92,0,0,0,597283,0
1565157927003040000,2019-08-07 06:05:27.003040,79889147,EUREX,78.712,99,78.72200000000001,100,78.712,99,78.72200000000001,100,0,0,0,597283,0
1565157927003556000,2019-08-07 06:05:27.003556,79889147,EUREX,78.577,109,78.577,102,78.577,109,78.577,102,0,0,0,597283,0
1565157927004045000,2019-08-07 06:05:27.004045,79889147,EUREX,80.672,105,80.672,98,80.672,105,80.672,98,0,0,0,597283,0
1565157927004553000,2019-08-07 06:05:27.004553,79889147,EUREX,80.219,96,80.219,100,80.219,96,80.219,100,0,0,0,597283,0
1565157927005074000,2019-08-07 06:05:27.005074,79889147,EUREX,80.574,105,80.574,96,80.574,105,80.574,96,0,0,0,597283,0
1565157927005599000,2019-08-07 06:05:27.005599,79889147,EUREX,80.135,91,80.135,105,80.135,91,80.135,105,0,0,0,597283,0
1565157927006116000,2019-08-07 06:05:27.006116,79889147,EUREX,79.307,104,79.34700000000001,107,79.307,104,79.34700000000001,107,0,0,0,597283,0
1565157927006608000,2019-08-07 06:05:27.006608,79889147,EUREX,80.029,98,80.039,106,80.029,98,80.039,106,0,0,0,597283,0
1565157927007107000,2019-08-07 06:05:27.007107,79889147,EUREX,78.19,108,78.2,109,78.19,108,78.2,109,0,0,0,597283,0
1565157927007628000,2019-08-07 06:05:27.007628,79889147,EUREX,78.439,103,78.479,100,78.439,103,78.479,100,0,0,0,597283,0
1565157927008133000,2019-08-07 06:05:27.008133,79889147,EUREX,78.051,112,78.09100000000001,98,78.051,112,78.09100000000001,98,0,0,0,597283,0
1565157927008651000,2019-08-07 06:05:27.008651,79889147,EUREX,78.82,101,79.22,103,78.82,101,79.22,103,0,0,0,597283,0
1565157927009139000,2019-08-07 06:05:27.009139,79889147,EUREX,78.05,102,78.05,96,78.05,102,78.05,96,0,0,0,597283,0
1565157927009658000,2019-08-07 06:05:27.009658,79889147,EUREX,77.479,97,77.479,103,77.479,97,77.479,103,0,0,0,597283,0
1565157927010154000,2019-08-07 06:05:27.010154,79889147,EUREX,77.548,103,77.548,87,77.548,103,77.548,87,0,0,0,597283,0
1565157927010666000,2019-08-07 06:05:27.010666,79889147,EUREX,77.537,101,77.537,95,77.537,101,77.537,95,0,0,0,597283,0
1565157927011168000,2019-08-07 06:05:27.011168,79889147,EUREX,78.23,107,78.23,94,78.23,107,78.23,94,0,0,0,597283,0
1565157927011680000,2019-08-07 06:05:27.011680,79889147,EUREX,78.172,108,78.172,109,78.172,108,78.172,109,0,0,0,597283,0
1565157927012187000,2019-08-07 06:05:27.012187,79889147,EUREX,78.017,95,78.03699999999999,94,78.017,95,78.03699999999999,94,0,0,0,597283,0
1565157927012696000,2019-08-07 06:05:27.012696,79889147,EUREX,78.497,100,78.517,90,78.497,100,78.517,90,0,0,0,597283,0
1565157927013197000,2019-08-07 06:05:27.013197,79889147,EUREX,78.072,85,78.072,120,78.072,85,78.072,120,0,0,0,597283,0
1565157927013714000,2019-08-07 06:05:27.013714,79889147,EUREX,78.703,95,78.703,101,78.703,95,78.703,101,0,0,0,597283,0
1565157927014204000,2019-08-07 06:05:27.014204,79889147,EUREX,78.375,97,78.375,97,78.375,97,78.375,97,0,0,0,597283,0
1565157927014698000,2019-08-07 06:05:27.014698,79889147,EUREX,78.123,98,78.143,88,78.123,98,78.143,88,0,0,0,597283,0
1565157927015210000,2019-08-07 06:05:27.015210,79889147,EUREX,78.903,96,78.91300000000001,104,78.903,96,78.91300000000001,104,0,0,0,597283,0
1565157927015708000,2019-08-07 06:05:27.015708,79889147,EUREX,78.588,89,78.588,109,78.588,89,78.588,109,0,0,0,597283,0
1565157927016204000,2019-08-07 06:05:27.016204,79889147,EUREX,78.254,104,78.254,110,78.254,104,78.254,110,0,0,0,597283,0
1565157927016694000,2019-08-07 06:05:27.016694,79889147,EUREX,79.245,92,79.245,100,79.245,92,79.245,100,0,0,0,597283,0
1565157927017207000,2019-08-07 06:05:27.017207,79889147,EUREX,80.078,99,80.078,102,80.078,99,80.078,102,0,0,0,597283,0
1565157927017693000,2019-08-07 06:05:27.017693,79889147,EUREX,80.198,98,80.198,98,80.198,98,80.198,98,0,0,0,597283,0
1565157927018172000,2019-08-07 06:05:27.018172,79889147,EUREX,80.356,106,80.396,99,80.356,106,80.396,99,0,0,0,597283,0
1565157927018681000,2019-08-07 06:05:27.018681,79889147,EUREX,80.189,99,80.189,98,80.189,99,80.189,98,0,0,0,597283,0
1565157927019170000,2019-08-07 06:05:27.019170,79889147,EUREX,79.141,101,79.15100000000001,101,79.141,101,79.15100000000001,101,0,0,0,597283,0
1565157927019694000,2019-08-07 06:05:27.019694,79889147,EUREX,79.559,97,79.559,107,79.559,97,79.559,107,0,0,0,597283,0
1565157927020174000,2019-08-07 06:05:27.020174,79889147,EUREX,79.774,107,79.784,96,79.774,107,79.784,96,0,0,0,597283,0
1565157927020665000,2019-08-07 06:05:27.020665,79889147,EUREX,80.389,99,80.389,101,80.389,99,80.389,101,0,0,0,597283,0
1565157927021176000,2019-08-07 06:05:27.021176,79889147,EUREX,79.318,103,79.318,100,79.318,103,79.318,100,0,0,0,597283,0
1565157927021680000,2019-08-07 06:05:27.021680,79889147,EUREX,79.072,82,79.072,110,79.072,82,79.072,110,0,0,0,597283,0
1565157927022188000,2019-08-07 06:05:27.022188,79889147,EUREX,78.694,90,78.694,101,78.694,90,78.694,101,0,0,0,597283,0
1565157927022677000,2019-08-07 06:05:27.022677,79889147,EUREX,78.046,105,78.046,98,78.046,105,78.046,98,0,0,0,597283,0
1565157927023160000,2019-08-07 06:05:27.023160,79889147,EUREX,78.543,94,78.55300000000001,107,78.543,94,78.55300000000001,107,0,0,0,597283,0
1565157927023643000,2019-08-07 06:05:27.023643,79889147,EUREX,78.18,96,78.18,99,78.18,96,78.18,99,0,0,0,597283,0
1565157927024131000,2019-08-07 06:05:27.024131,79889147,EUREX,77.427,107,77.43700000000001,107,77.427,107,77.43700000000001,107,0,0,0,597283,0
1565157927024637000,2019-08-07 06:05:27.024637,79889147,EUREX,76.116,110,76.116,105,76.116,110,76.116,105,0,0,0,597283,0
1565157927025156000,2019-08-07 06:05:27.025156,79889147,EUREX,75.609,99,75.609,111,75.609,99,75.609,111,0,0,0,597283,0
1565157927025666000,2019-08-07 06:05:27.025666,79889147,EUREX,76.168,105,76.168,88,76.168,105,76.168,88,0,0,0,597283,0
1565157927026187000,2019-08-07 06:05:27.026187,79889147,EUREX,76.486,93,76.486,110,76.486,93,76.486,110,0,0,0,597283,0
1565157927026660000,2019-08-07 06:05:27.026660,79889147,EUREX,76.14,90,76.18,102,76.14,90,76.18,102,0,0,0,597283,0
1565157927027141000,2019-08-07 06:05:27.027141,79889147,EUREX,75.306,101,75.306,94,75.306,101,75.306,94,0,0,0,597283,0
1565157927027628000,2019-08-07 06:05:27.027628,79889147,EUREX,74.609,107,74.609,120,74.609,107,74.609,120,0,0,0,597283,0
1565157927028118000,2019-08-07 06:05:27.028118,79889147,EUREX,74.709,107,74.709,99,74.709,107,74.709,99,0,0,0,597283,0
1565157927028599000,2019-08-07 06:05:27.028599,79889147,EUREX,73.501,103,73.501,97,73.501,103,73.501,97,0,0,0,597283,0
1565157927029104000,2019-08-07 06:05:27.029104,79889147,EUREX,73.679,106,73.679,99,73.679,106,73.679,99,0,0,0,597283,0
1565157927029618000,2019-08-07 06:05:27.029618,79889147,EUREX,73.496,98,73.556,91,73.496,98,73.556,91,0,0,0,597283,0
1565157927030102000,2019-08-07 06:05:27.030102,79889147,EUREX,74.234,94,74.234,96,74.234,94,74.234,96,0,0,0,597283,0
1565157927030611000,2019-08-07 06:05:27.030611,79889147,EUREX,74.294,105,74.294,96,74.294,105,74.294,96,0,0,0,597283,0
1565157927031127000,2019-08-07 06:05:27.031127,79889147,EUREX,74.456,98,74.456,103,74.456,98,74.456,103,0,0,0,597283,0
1565157927031641000,2019-08-07 06:05:27.031641,79889147,EUREX,74.253,96,74.263,101,74.253,96,74.263,101,0,0,0,597283,0
1565157927032127000,2019-08-07 06:05:27.032127,79889147,EUREX,74.406,98,74.41600000000001,109,74.406,98,74.41600000000001,109,0,0,0,597283,0
1565157927032614000,2019-08-07 06:05:27.032614,79889147,EUREX,74.454,106,74.454,88,74.454,106,74.454,88,0,0,0,597283,0
1565157927033124000,2019-08-07 06:05:27.033124,79889147,EUREX,75.722,102,75.722,103,75.722,102,75.722,103,0,0,0,597283,0
1565157927033629000,2019-08-07 06:05:27.033629,79889147,EUREX,76.343,102,76.343,102,76.343,102,76.343,102,0,0,0,597283,0
1565157927034124000,2019-08-07 06:05:27.034124,79889147,EUREX,75.793,104,75.80300000000001,100,75.793,104,75.80300000000001,100,0,0,0,597283,0
1565157927034637000,2019-08-07 06:05:27.034637,79889147,EUREX,76.374,89,76.374,95,76.374,89,76.374,95,0,0,0,597283,0
1565157927035120000,2019-08-07 06:05:27.035120,79889147,EUREX,76.801,91,76.861,104,76.801,91,76.861,104,0,0,0,597283,0
1565157927035609000,2019-08-07 06:05:27.035609,79889147,EUREX,76.394,90,76.394,101,76.394,90,76.394,101,0,0,0,597283,0
1565157927036133000,2019-08-07 06:05:27.036133,79889147,EUREX,77.543,99,77.543,97,77.543,99,77.543,97,0,0,0,597283,0
1565157927036641000,2019-08-07 06:05:27.036641,79889147,EUREX,78.016,99,78.016,91,78.016,99,78.016,91,0,0,0,597283,0
1565157927037185000,2019-08-07 06:05:27.037185,79889147,EUREX,78.286,105,78.286,111,78.286,105,78.286,111,0,0,0,597283,0
1565157927037659000,2019-08-07 06:05:27.037659,79889147,EUREX,79.177,101,79.177,101,79.177,101,79.177,101,0,0,0,597283,0
1565157927038143000,2019-08-07 06:05:27.038143,79889147,EUREX,78.134,104,78.154,94,78.134,104,78.154,94,0,0,0,597283,0
1565157927038651000,2019-08-07 06:05:27.038651,79889147,EUREX,77.569,101,77.57900000000001,102,77.569,101,77.57900000000001,102,0,0,0,597283,0
1565157927039156000,2019-08-07 06:05:27.039156,79889147,EUREX,76.794,103,76.794,102,76.794,103,76.794,102,0,0,0,597283,0
1565157927039678000,2019-08-07 06:05:27.039678,79889147,EUREX,76.553,100,76.563,111,76.553,100,76.563,111,0,0,0,597283,0
1565157927040197000,2019-08-07 06:05:27.040197,79889147,EUREX,77.314,98,77.324,105,77.314,98,77.324,105,0,0,0,597283,0
1565157927040695000,2019-08-07 06:05:27.040695,79889147,EUREX,77.132,95,77.132,107,77.132,95,77.132,107,0,0,0,597283,0
1565157927041190000,2019-08-07 06:05:27.041190,79889147,EUREX,79.352,89,79.352,92,79.352,89,79.352,92,0,0,0,597283,0
1565157927041672000,2019-08-07 06:05:27.041672,79889147,EUREX,79.953,101,79.96300000000001,117,79.953,101,79.96300000000001,117,0,0,0,597283,0
1565157927042204000,2019-08-07 06:05:27.042204,79889147,EUREX,79.658,93,79.658,113,79.658,93,79.658,113,0,0,0,597283,0
1565157927042721000,2019-08-07 06:05:27.042721,79889147,EUREX,80.174,94,80.174,99,80.174,94,80.174,99,0,0,0,597283,0
1565157927043217000,2019-08-07 06:05:27.043217,79889147,EUREX,78.773,91,78.773,98,78.773,91,78.773,98,0,0,0,597283,0
1565157927043719000,2019-08-07 06:05:27.043719,79889147,EUREX,79.296,105,79.296,112,79.296,105,79.296,112,0,0,0,597283,0
1565157927044214000,2019-08-07 06:05:27.044214,79889147,EUREX,79.192,106,79.192,103,79.192,106,79.192,103,0,0,0,597283,0
1565157927044695000,2019-08-07 06:05:27.044695,79889147,EUREX,78.552,96,78.552,102,78.552,96,78.552,102,0,0,0,597283,0
1565157927045212000,2019-08-07 06:05:27.045212,79889147,EUREX,79.688,102,79.748,105,79.688,102,79.748,105,0,0,0,597283,0
1565157927045706000,2019-08-07 06:05:27.045706,79889147,EUREX,77.977,96,78.137,111,77.977,96,78.137,111,0,0,0,597283,0
1565157927046184000,2019-08-07 06:05:27.046184,79889147,EUREX,78.636,96,78.636,94,78.636,96,78.636,94,0,0,0,597283,0
1565157927046670000,2019-08-07 06:05:27.046670,79889147,EUREX,79.591,112,79.601,99,79.591,112,79.601,99,0,0,0,597283,0
1565157927047192000,2019-08-07 06:05:27.047192,79889147,EUREX,79.983,108,79.99300000000001,104,79.983,108,79.99300000000001,104,0,0,0,597283,0
1565157927047654000,2019-08-07 06:05:27.047654,79889147,EUREX,79.437,105,79.437,103,79.437,105,79.437,103,0,0,0,597283,0
1565157927048194000,2019-08-07 06:05:27.048194,79889147,EUREX,79.657,100,79.657,88,79.657,100,79.657,88,0,0,0,597283,0
1565157927048704000,2019-08-07 06:05:27.048704,79889147,EUREX,79.361,84,79.361,105,79.361,84,79.361,105,0,0,0,597283,0
1565157927049205000,2019-08-07 06:05:27.049205,79889147,EUREX,79.264,102,79.264,103,79.264,102,79.264,103,0,0,0,597283,0
1565157927049715000,2019-08-07 06:05:27.049715,79889147,EUREX,78.849,101,78.849,100,78.849,101,78.849,100,0,0,0,597283,0
1565157927050229000,2019-08-07 06:05:27.050229,79889147,EUREX,78.877,109,78.887,107,78.877,109,78.887,107,0,0,0,597283,0
1565157927050729000,2019-08-07 06:05:27.050729,79889147,EUREX,78.244,100,78.244,111,78.244,100,78.244,111,0,0,0,597283,0
1565157927051212000,2019-08-07 06:05:27.051212,79889147,EUREX,79.53,100,79.53,94,79.53,100,79.53,94,0,0,0,597283,0
1565157927051714000,2019-08-07 06:05:27.051714,79889147,EUREX,79.55,98,79.55,100,79.55,98,79.55,100,0,0,0,597283,0
1565157927052214000,2019-08-07 06:05:27.052214,79889147,EUREX,79.232,93,79.232,111,79.232,93,79.232,111,0,0,0,597283,0
1565157927052733000,2019-08-07 06:05:27.052733,79889147,EUREX,78.04,106,78.04,92,78.04,106,78.04,92,0,0,0,597283,0
1565157927053210000,2019-08-07 06:05:27.053210,79889147,EUREX,78.017,106,78.017,91,78.017,106,78.017,91,0,0,0,597283,0
1565157927053688000,2019-08-07 06:05:27.053688,79889147,EUREX,78.321,94,78.331,99,78.321,94,78.331,99,0,0,0,597283,0
1565157927054190000,2019-08-07 06:05:27.054190,79889147,EUREX,79.322,102,79.322,91,79.322,102,79.322,91,0,0,0,597283,0
1565157927054698000,2019-08-07 06:05:27.054698,79889147,EUREX,79.349,96,79.349,110,79.349,96,79.349,110,0,0,0,597283,0
1565157927055201000,2019-08-07 06:05:27.055201,79889147,EUREX,78.997,101,78.997,109,78.997,101,78.997,109,0,0,0,597283,0
1565157927055703000,2019-08-07 06:05:27.055703,79889147,EUREX,78.769,94,78.769,97,78.769,94,78.769,97,0,0,0,597283,0
1565157927056197000,2019-08-07 06:05:27.056197,79889147,EUREX,79.128,103,79.858,99,79.128,103,79.858,99,0,0,0,597283,0
1565157927056689000,2019-08-07 06:05:27.056689,79889147,EUREX,79.849,97,80.039,108,79.849,97,80.039,108,0,0,0,597283,0
1565157927057187000,2019-08-07 06:05:27.057187,79889147,EUREX,79.625,107,79.635,91,79.625,107,79.635,91,0,0,0,597283,0
1565157927057684000,2019-08-07 06:05:27.057684,79889147,EUREX,79.093,101,79.143,88,79.093,101,79.143,88,0,0,0,597283,0
1565157927058208000,2019-08-07 06:05:27.058208,79889147,EUREX,79.162,108,79.162,105,79.162,108,79.162,105,0,0,0,597283,0
1565157927058713000,2019-08-07 06:05:27.058713,79889147,EUREX,79.186,103,79.186,87,79.186,103,79.186,87,0,0,0,597283,0
1565157927059196000,2019-08-07 06:05:27.059196,79889147,EUREX,78.939,106,78.979,111,78.939,106,78.979,111,0,0,0,597283,0
1565157927059701000,2019-08-07 06:05:27.059701,79889147,EUREX,79.764,101,79.764,107,79.764,101,79.764,107,0,0,0,597283,0
1565157927060201000,2019-08-07 06:05:27.060201,79889147,EUREX,79.514,111,79.53399999999999,109,79.514,111,79.53399999999999,109,0,0,0,597283,0
1565157927060686000,2019-08-07 06:05:27.060686,79889147,EUREX,79.121,101,79.151,103,79.121,101,79.151,103,0,0,0,597283,0
1565157927061181000,2019-08-07 06:05:27.061181,79889147,EUREX,80.049,105,80.049,101,80.049,105,80.049,101,0,0,0,597283,0
1565157927061697000,2019-08-07 06:05:27.061697,79889147,EUREX,80.053,94,80.053,99,80.053,94,80.053,99,0,0,0,597283,0
1565157927062183000,2019-08-07 06:05:27.062183,79889147,EUREX,79.772,102,79.772,99,79.772,102,79.772,99,0,0,0,597283,0
1565157927062671000,2019-08-07 06:05:27.062671,79889147,EUREX,79.063,111,79.093,103,79.063,111,79.093,103,0,0,0,597283,0
1565157927063192000,2019-08-07 06:05:27.063192,79889147,EUREX,78.756,105,78.756,95,78.756,105,78.756,95,0,0,0,597283,0
1565157927063680000,2019-08-07 06:05:27.063680,79889147,EUREX,78.951,99,79.011,96,78.951,99,79.011,96,0,0,0,597283,0
1565157927064197000,2019-08-07 06:05:27.064197,79889147,EUREX,79.095,100,79.115,94,79.095,100,79.115,94,0,0,0,597283,0
1565157927064684000,2019-08-07 06:05:27.064684,79889147,EUREX,79.761,104,79.761,109,79.761,104,79.761,109,0,0,0,597283,0
1565157927065176000,2019-08-07 06:05:27.065176,79889147,EUREX,79.427,96,79.427,100,79.427,96,79.427,100,0,0,0,597283,0
1565157927065688000,2019-08-07 06:05:27.065688,79889147,EUREX,80.059,92,80.059,97,80.059,92,80.059,97,0,0,0,597283,0
1565157927066176000,2019-08-07 06:05:27.066176,79889147,EUREX,80.106,106,80.106,95,80.106,106,80.106,95,0,0,0,597283,0
1565157927066661000,2019-08-07 06:05:27.066661,79889147,EUREX,80.974,101,80.974,107,80.974,101,80.974,107,0,0,0,597283,0
1565157927067143000,2019-08-07 06:05:27.067143,79889147,EUREX,81.361,94,81.37100000000001,106,81.361,94,81.37100000000001,106,0,0,0,597283,0
1565157927067638000,2019-08-07 06:05:27.067638,79889147,EUREX,81.204,102,81.204,104,81.204,102,81.204,104,0,0,0,597283,0
1565157927068145000,2019-08-07 06:05:27.068145,79889147,EUREX,82.101,92,82.111,113,82.101,92,82.111,113,0,0,0,597283,0
1565157927068652000,2019-08-07 06:05:27.068652,79889147,EUREX,80.884,97,80.884,90,80.884,97,80.884,90,0,0,0,597283,0
1565157927069150000,2019-08-07 06:05:27.069150,79889147,EUREX,80.634,98,80.634,109,80.634,98,80.634,109,0,0,0,597283,0
1565157927069614000,2019-08-07 06:05:27.069614,79889147,EUREX,82.598,103,82.598,85,82.598,103,82.598,85,0,0,0,597283,0
1565157927070095000,2019-08-07 06:05:27.070095,79889147,EUREX,82.831,110,82.84100000000001,91,82.831,110,82.84100000000001,91,0,0,0,597283,0
1565157927070585000,2019-08-07 06:05:27.070585,79889147,EUREX,84.657,105,84.657,97,84.657,105,84.657,97,0,0,0,597283,0
1565157927071088000,2019-08-07 06:05:27.071088,79889147,EUREX,84.348,109,84.398,102,84.348,109,84.398,102,0,0,0,597283,0
1565157927071587000,2019-08-07 06:05:27.071587,79889147,EUREX,84.727,95,84.73700000000001,101,84.727,95,84.73700000000001,101,0,0,0,597283,0
1565157927072087000,2019-08-07 06:05:27.072087,79889147,EUREX,86.067,101,86.067,87,86.067,101,86.067,87,0,0,0,597283,0
1565157927072581000,2019-08-07 06:05:27.072581,79889147,EUREX,86.437,103,86.437,90,86.437,103,86.437,90,0,0,0,597283,0
1565157927073092000,2019-08-07 06:05:27.073092,79889147,EUREX,86.38,93,86.38,104,86.38,93,86.38,104,0,0,0,597283,0
1565157927073573000,2019-08-07 06:05:27.073573,79889147,EUREX,86.279,96,86.279,103,86.279,96,86.279,103,0,0,0,597283,0
1565157927074104000,2019-08-07 06:05:27.074104,79889147,EUREX,86.904,104,86.914,97,86.904,104,86.914,97,0,0,0,597283,0
1565157927074604000,2019-08-07 06:05:27.074604,79889147,EUREX,87.195,94,87.195,100,87.195,94,87.195,100,0,0,0,597283,0
1565157927075099000,2019-08-07 06:05:27.075099,79889147,EUREX,87.681,80,87.721,102,87.681,80,87.721,102,0,0,0,597283,0
1565157927075631000,2019-08-07 06:05:27.075631,79889147,EUREX,87.689,116,87.689,111,87.689,116,87.689,111,0,0,0,597283,0
1565157927076148000,2019-08-07 06:05:27.076148,79889147,EUREX,89.054,100,89.054,105,89.054,100,89.054,105,0,0,0,597283,0
1565157927076675000,2019-08-07 06:05:27.076675,79889147,EUREX,89.972,86,89.972,95,89.972,86,89.972,95,0,0,0,597283,0
1565157927077140000,2019-08-07 06:05:27.077140,79889147,EUREX,89.402,97,89.422,96,89.402,97,89.422,96,0,0,0,597283,0
1565157927077627000,2019-08-07 06:05:27.077627,79889147,EUREX,89.901,90,89.911,94,89.901,90,89.911,94,0,0,0,597283,0
1565157927078137000,2019-08-07 06:05:27.078137,79889147,EUREX,90.065,92,90.065,102,90.065,92,90.065,102,0,0,0,597283,0
1565157927078614000,2019-08-07 06:05:27.078614,79889147,EUREX,89.699,90,89.719,94,89.699,90,89.719,94,0,0,0,597283,0
1565157927079137000,2019-08-07 06:05:27.079137,79889147,EUREX,90.11,93,90.12,87,90.11,93,90.12,87,0,0,0,597283,0
1565157927079675000,2019-08-07 06:05:27.079675,79889147,EUREX,90.156,100,90.16600000000001,99,90.156,100,90.16600000000001,99,0,0,0,597283,0
1565157927080145000,2019-08-07 06:05:27.080145,79889147,EUREX,89.493,112,89.493,92,89.493,112,89.493,92,0,0,0,597283,0
1565157927080646000,2019-08-07 06:05:27.080646,79889147,EUREX,90.826,113,90.826,120,90.826,113,90.826,120,0,0,0,597283,0
1565157927081143000,2019-08-07 06:05:27.081143,79889147,EUREX,89.703,108,89.703,106,89.703,108,89.703,106,0,0,0,597283,0
1565157927081667000,2019-08-07 06:05:27.081667,79889147,EUREX,89.198,105,89.208,98,89.198,105,89.208,98,0,0,0,597283,0
1565157927082177000,2019-08-07 06:05:27.082177,79889147,EUREX,89.995,102,89.995,105,89.995,102,89.995,105,0,0,0,597283,0
1565157927082683000,2019-08-07 06:05:27.082683,79889147,EUREX,90.399,97,90.559,98,90.399,97,90.559,98,0,0,0,597283,0
1565157927083186000,2019-08-07 06:05:27.083186,79889147,EUREX,89.68,100,89.68,106,89.68,100,89.68,106,0,0,0,597283,0
1565157927083705000,2019-08-07 06:05:27.083705,79889147,EUREX,88.949,101,88.959,106,88.949,101,88.959,106,0,0,0,597283,0
1565157927084177000,2019-08-07 06:05:27.084177,79889147,EUREX,87.576,101,87.576,94,87.576,101,87.576,94,0,0,0,597283,0
1565157927084683000,2019-08-07 06:05:27.084683,79889147,EUREX,87.649,111,87.649,109,87.649,111,87.649,109,0,0,0,597283,0
1565157927085172000,2019-08-07 06:05:27.085172,79889147,EUREX,87.212,112,87.22200000000001,99,87.212,112,87.22200000000001,99,0,0,0,597283,0
1565157927085678000,2019-08-07 06:05:27.085678,79889147,EUREX,87.136,86,87.146,86,87.136,86,87.146,86,0,0,0,597283,0
1565157927086172000,2019-08-07 06:05:27.086172,79889147,EUREX,86.112,109,86.112,103,86.112,109,86.112,103,0,0,0,597283,0
1565157927086683000,2019-08-07 06:05:27.086683,79889147,EUREX,85.499,97,85.499,101,85.499,97,85.499,101,0,0,0,597283,0
1565157927087170000,2019-08-07 06:05:27.087170,79889147,EUREX,84.323,90,84.323,100,84.323,90,84.323,100,0,0,0,597283,0
1565157927087653000,2019-08-07 06:05:27.087653,79889147,EUREX,84.342,103,84.342,97,84.342,103,84.342,97,0,0,0,597283,0
1565157927088155000,2019-08-07 06:05:27.088155,79889147,EUREX,85.622,103,85.622,92,85.622,103,85.622,92,0,0,0,597283,0
1565157927088631000,2019-08-07 06:05:27.088631,79889147,EUREX,86.498,91,86.518,116,86.498,91,86.518,116,0,0,0,597283,0
1565157927089146000,2019-08-07 06:05:27.089146,79889147,EUREX,87.671,105,87.991,113,87.671,105,87.991,113,0,0,0,597283,0
1565157927089672000,2019-08-07 06:05:27.089672,79889147,EUREX,87.566,96,87.566,97,87.566,96,87.566,97,0,0,0,597283,0
1565157927090176000,2019-08-07 06:05:27.090176,79889147,EUREX,87.685,104,87.72500000000001,98,87.685,104,87.72500000000001,98,0,0,0,597283,0
1565157927090656000,2019-08-07 06:05:27.090656,79889147,EUREX,89.105,106,89.105,88,89.105,106,89.105,88,0,0,0,597283,0
1565157927091150000,2019-08-07 06:05:27.091150,79889147,EUREX,88.898,91,88.99799999999999,103,88.898,91,88.99799999999999,103,0,0,0,597283,0
1565157927091660000,2019-08-07 06:05:27.091660,79889147,EUREX,89.519,109,89.519,101,89.519,109,89.519,101,0,0,0,597283,0
1565157927092176000,2019-08-07 06:05:27.092176,79889147,EUREX,89.175,106,89.205,104,89.175,106,89.205,104,0,0,0,597283,0
1565157927092659000,2019-08-07 06:05:27.092659,79889147,EUREX,88.155,108,88.155,94,88.155,108,88.155,94,0,0,0,597283,0
1565157927093179000,2019-08-07 06:05:27.093179,79889147,EUREX,85.18,96,85.18,111,85.18,96,85.18,111,0,0,0,597283,0
1565157927093669000,2019-08-07 06:05:27.093669,79889147,EUREX,85.592,85,85.592,98,85.592,85,85.592,98,0,0,0,597283,0
1565157927094168000,2019-08-07 06:05:27.094168,79889147,EUREX,84.657,111,84.657,107,84.657,111,84.657,107,0,0,0,597283,0
1565157927094678000,2019-08-07 06:05:27.094678,79889147,EUREX,83.5,107,83.5,101,83.5,107,83.5,101,0,0,0,597283,0
1565157927095197000,2019-08-07 06:05:27.095197,79889147,EUREX,82.898,101,82.898,91,82.898,101,82.898,91,0,0,0,597283,0
1565157927095683000,2019-08-07 06:05:27.095683,79889147,EUREX,83.031,104,83.031,96,83.031,104,83.031,96,0,0,0,597283,0
1565157927096165000,2019-08-07 06:05:27.096165,79889147,EUREX,82.285,91,82.335,97,82.285,91,82.335,97,0,0,0,597283,0
1565157927096647000,2019-08-07 06:05:27.096647,79889147,EUREX,81.867,101,81.87700000000001,108,81.867,101,81.87700000000001,108,0,0,0,597283,0
1565157927097142000,2019-08-07 06:05:27.097142,79889147,EUREX,81.625,97,81.735,91,81.625,97,81.735,91,0,0,0,597283,0
1565157927097635000,2019-08-07 06:05:27.097635,79889147,EUREX,81.532,105,81.532,96,81.532,105,81.532,96,0,0,0,597283,0
1565157927098126000,2019-08-07 06:05:27.098126,79889147,EUREX,82.585,106,82.74499999999999,97,82.585,106,82.74499999999999,97,0,0,0,597283,0
1565157927098611000,2019-08-07 06:05:27.098611,79889147,EUREX,83.344,96,83.594,106,83.344,96,83.594,106,0,0,0,597283,0
1565157927099109000,2019-08-07 06:05:27.099109,79889147,EUREX,82.802,89,82.802,105,82.802,89,82.802,105,0,0,0,597283,0
1565157927099603000,2019-08-07 06:05:27.099603,79889147,EUREX,82.362,93,82.41199999999999,112,82.362,93,82.41199999999999,112,0,0,0,597283,0
